,Cured/Discharged/Migrated,Date,Death,Name of State / UT,Total Confirmed cases,coronaenquirycalls,cumulativepeopleinquarantine,negative,numcallsstatehelpline,numicubeds,numisolationbeds,numventilators,populationncp2019projection,positive,source1,state,tagpeopleinquarantine,tagtotaltested,testpositivityrate,testspermillion,testsperpositivecase,testsperthousand,totaln95masks,totalpeoplecurrentlyinquarantine,totalpeoplereleasedfromquarantine,totalppe,totaltested,unconfirmed
27,14,2020-03-31,0,Uttar Pradesh,101,,,,,,,,,,,,,,,,,,,,,,,
28,14,2020-04-01,2,Uttar Pradesh,103,,,,,,,,,,,,,,,,,,,,,,,
29,14,2020-04-02,2,Uttar Pradesh,113,,,,,,,,,,,,,,,,,,,,,,,
30,14,2020-04-03,2,Uttar Pradesh,113,,,,,,,,,,,,,,,,,,,,,,,
31,19,2020-04-04,2,Uttar Pradesh,174,,,,,,,,,,,,,,,,,,,,,,,
32,19,2020-04-05,2,Uttar Pradesh,227,,,,,,,,,,,,,,,,,,,,,,,
33,19,2020-04-06,2,Uttar Pradesh,227,,,,,,,,,,,,,,,,,,,,,,,
34,21,2020-04-07,3,Uttar Pradesh,305,,,,,,,,,,,,,,,,,,,,,,,
35,21,2020-04-08,3,Uttar Pradesh,326,,,,,,,,,,,,,,,,,,,,,,,
36,27,2020-04-09,4,Uttar Pradesh,361,,,,,,,,,,,,,,,,,,,,,,,
37,31,2020-04-10,4,Uttar Pradesh,410,,,,,,,,,,,,,,,,,,,,,,,
38,32,2020-04-11,4,Uttar Pradesh,431,,,,,,,,,,,,,,,,,,,,,,,
39,45,2020-04-12,5,Uttar Pradesh,452,,,,,,,,,,,,,,,,,,,,,,,
40,46,2020-04-13,5,Uttar Pradesh,483,,,,,,,,,,,,,,,,,,,,,,,
41,49,2020-04-14,5,Uttar Pradesh,657,,,,,,,,,,,,,,,,,,,,,,,
42,50,2020-04-15,5,Uttar Pradesh,660,,,,,,,,,,,,,,,,,,,,,,,
43,51,2020-04-16,11,Uttar Pradesh,735,,,,,,,,,,,,,,,,,,,,,,,
44,74,2020-04-17,14,Uttar Pradesh,846,,,,,,,,,,,,,,,,,,,,,,,
45,82,2020-04-18,14,Uttar Pradesh,849,,,,,,,,,,,,,,,,,,,,,,,
46,86,2020-04-19,14,Uttar Pradesh,969,,,,,,,,,,,,,,,,,,,,,,,
47,108,2020-04-20,17,Uttar Pradesh,1084,,,,,,,,,,,,,,,,,,,,,,,
48,140,2020-04-21,18,Uttar Pradesh,1184,,,,,,,,,,,,,,,,,,,,,,,
49,140,2020-04-22,20,Uttar Pradesh,1294,,,,,,,,,,,,,,,,,,,,,,,
50,173,2020-04-23,21,Uttar Pradesh,1449,,,,,,,,,,,,,,,,,,,,,,,
51,206,2020-04-24,24,Uttar Pradesh,1510,,,,,,,,,,,,,,,,,,,,,,,
52,247,2020-04-25,25,Uttar Pradesh,1621,,,,,,,,,,,,,,,,,,,,,,,
53,289,2020-04-26,29,Uttar Pradesh,1843,,,,,,,,,,,,,,,,,,,,,,,
54,289,2020-04-27,29,Uttar Pradesh,1868,,,,,,,,,,,,,,,,,,,,,,,
55,335,2020-04-28,31,Uttar Pradesh,1955,,,,,,,,,,,,,,,,,,,,,,,
56,462,2020-04-29,34,Uttar Pradesh,2053,,,,,,,,,,,,,,,,,,,,,,,
57,510,2020-04-30,39,Uttar Pradesh,2134,,,,,,,,,,,,,,,,,,,,,,,
58,513,2020-05-01,39,Uttar Pradesh,2203,,,,,,,,,,,,,,,,,,,,,,,
59,654,2020-05-02,42,Uttar Pradesh,2328,,,,,,,,,,,,,,,,,,,,,,,
60,689,2020-05-03,43,Uttar Pradesh,2487,,,,,,,,,,,,,,,,,,,,,,,
61,754,2020-05-04,43,Uttar Pradesh,2645,,,,,,,,,,,,,,,,,,,,,,,
62,802,2020-05-05,50,Uttar Pradesh,2766,,,,,,,,,,,,,,,,,,,,,,,
63,987,2020-05-06,56,Uttar Pradesh,2880,,,,,,,,,,,,,,,,,,,,,,,
64,1130,2020-05-07,60,Uttar Pradesh,2998,,,,,,,,,,,,,,,,,,,,,,,
65,1250,2020-05-08,62,Uttar Pradesh,3071,,,,,,,,,,,,,,,,,,,,,,,
66,1387,2020-05-09,66,Uttar Pradesh,3214,,,,,,,,,,,,,,,,,,,,,,,
67,1499,2020-05-10,74,Uttar Pradesh,3373,,,,,,,,,,,,,,,,,,,,,,,
68,1653,2020-05-11,74,Uttar Pradesh,3467,,,,,,,,,,,,,,,,,,,,,,,
69,1758,2020-05-12,80,Uttar Pradesh,3573,,,,,,,,,,,,,,,,,,,,,,,
70,1873,2020-05-13,82,Uttar Pradesh,3664,,,,,,,,,,,,,,,,,,,,,,,
71,1902,2020-05-14,83,Uttar Pradesh,3729,,,,,,,,,,,,,,,,,,,,,,,
72,2072,2020-05-15,88,Uttar Pradesh,3902,,,,,,,,,,,,,,,,,,,,,,,
73,2165,2020-05-16,95,Uttar Pradesh,4057,,,,,,,,,,,,,,,,,,,,,,,
74,2441,2020-05-17,104,Uttar Pradesh,4258,,,,,,,,,,,,,,,,,,,,,,,
75,2441,2020-05-18,104,Uttar Pradesh,4259,,,,,,,,,,,,,,,,,,,,,,,
76,2783,2020-05-19,118,Uttar Pradesh,4605,,,,,,,,,,,,,,,,,,,,,,,
77,2918,2020-05-20,123,Uttar Pradesh,4926,,,,,,,,,,,,,,,,,,,,,,,
78,3066,2020-05-21,127,Uttar Pradesh,5175,,,,,,,,,,,,,,,,,,,,,,,
79,3204,2020-05-22,138,Uttar Pradesh,5515,,,,,,,,,,,,,,,,,,,,,,,
80,3238,2020-05-23,152,Uttar Pradesh,5735,,,,,,,,,,,,,,,,,,,,,,,
81,3406,2020-05-24,155,Uttar Pradesh,6017,,,,,,,,,,,,,,,,,,,,,,,
82,3538,2020-05-25,161,Uttar Pradesh,6268,,,,,,,,,,,,,,,,,,,,,,,
83,3581,2020-05-26,165,Uttar Pradesh,6532,,,,,,,,,,,,,,,,,,,,,,,
84,3698,2020-05-27,170,Uttar Pradesh,6548,,,,,,,,,,,,,,,,,,,,,,,
85,3991,2020-05-28,182,Uttar Pradesh,6991,,,,,,,,,,,,,,,,,,,,,,,
86,4215,2020-05-29,197,Uttar Pradesh,7170,,,,,,,,,,,,,,,,,,,,,,,
87,4244,2020-05-30,198,Uttar Pradesh,7284,,,,,,,,,,,,,,,,,,,,,,,
88,4410,2020-05-31,201,Uttar Pradesh,7445,,,,,,,,,,,,,,,,,,,,,,,
89,4709,2020-06-01,213,Uttar Pradesh,7823,,,,,,,,,,,,,,,,,,,,,,,
90,4843,2020-06-02,217,Uttar Pradesh,8075,,,,,,,,,,,,,,,,,,,,,,,
91,5030,2020-06-03,222,Uttar Pradesh,8361,,,,,,,,,,,,,,,,,,,,,,,
92,5176,2020-06-04,229,Uttar Pradesh,8729,,,,,,,,,,,,,,,,,,,,,,,
93,5439,2020-06-05,245,Uttar Pradesh,9237,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-15,0,Uttarakhand,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-16,0,Uttarakhand,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-17,0,Uttarakhand,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-18,0,Uttarakhand,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-19,0,Uttarakhand,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-20,0,Uttarakhand,1,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-21,0,Uttarakhand,3,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-22,0,Uttarakhand,3,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-23,0,Uttarakhand,3,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-24,0,Uttarakhand,4,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-03-25,0,Uttarakhand,4,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-03-26,0,Uttarakhand,5,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-03-27,0,Uttarakhand,5,,,,,,,,,,,,,,,,,,,,,,,
13,0,2020-03-28,0,Uttarakhand,5,,,,,,,,,,,,,,,,,,,,,,,
14,1,2020-03-29,0,Uttarakhand,6,,,,,,,,,,,,,,,,,,,,,,,
15,2,2020-03-30,0,Uttarakhand,7,,,,,,,,,,,,,,,,,,,,,,,
16,2,2020-03-31,0,Uttarakhand,7,,,,,,,,,,,,,,,,,,,,,,,
17,2,2020-04-01,0,Uttarakhand,7,,,,,,,,,,,,,,,,,,,,,,,
18,2,2020-04-02,0,Uttarakhand,7,,,,,,,,,,,,,,,,,,,,,,,
19,2,2020-04-03,0,Uttarakhand,10,,,,,,,,,,,,,,,,,,,,,,,
20,2,2020-04-04,0,Uttarakhand,16,,,,,,,,,,,,,,,,,,,,,,,
21,2,2020-04-05,0,Uttarakhand,22,,,,,,,,,,,,,,,,,,,,,,,
22,4,2020-04-06,0,Uttarakhand,26,,,,,,,,,,,,,,,,,,,,,,,
23,5,2020-04-07,0,Uttarakhand,31,,,,,,,,,,,,,,,,,,,,,,,
24,5,2020-04-08,0,Uttarakhand,31,,,,,,,,,,,,,,,,,,,,,,,
25,5,2020-04-09,0,Uttarakhand,33,,,,,,,,,,,,,,,,,,,,,,,
26,5,2020-04-10,0,Uttarakhand,35,,,,,,,,,,,,,,,,,,,,,,,
27,5,2020-04-11,0,Uttarakhand,35,,,,,,,,,,,,,,,,,,,,,,,
28,5,2020-04-12,0,Uttarakhand,35,,,,,,,,,,,,,,,,,,,,,,,
29,5,2020-04-13,0,Uttarakhand,35,,,,,,,,,,,,,,,,,,,,,,,
30,7,2020-04-14,0,Uttarakhand,35,,,,,,,,,,,,,,,,,,,,,,,
31,9,2020-04-15,0,Uttarakhand,37,,,,,,,,,,,,,,,,,,,,,,,
32,9,2020-04-16,0,Uttarakhand,37,,,,,,,,,,,,,,,,,,,,,,,
33,9,2020-04-17,0,Uttarakhand,37,,,,,,,,,,,,,,,,,,,,,,,
34,9,2020-04-18,0,Uttarakhand,40,,,,,,,,,,,,,,,,,,,,,,,
35,9,2020-04-19,0,Uttarakhand,42,,,,,,,,,,,,,,,,,,,,,,,
36,11,2020-04-20,0,Uttarakhand,44,,,,,,,,,,,,,,,,,,,,,,,
37,18,2020-04-21,0,Uttarakhand,46,,,,,,,,,,,,,,,,,,,,,,,
38,19,2020-04-22,0,Uttarakhand,46,,,,,,,,,,,,,,,,,,,,,,,
39,23,2020-04-23,0,Uttarakhand,46,,,,,,,,,,,,,,,,,,,,,,,
40,24,2020-04-24,0,Uttarakhand,47,,,,,,,,,,,,,,,,,,,,,,,
41,25,2020-04-25,0,Uttarakhand,48,,,,,,,,,,,,,,,,,,,,,,,
42,26,2020-04-26,0,Uttarakhand,48,,,,,,,,,,,,,,,,,,,,,,,
43,28,2020-04-27,0,Uttarakhand,50,,,,,,,,,,,,,,,,,,,,,,,
44,33,2020-04-28,0,Uttarakhand,51,,,,,,,,,,,,,,,,,,,,,,,
45,33,2020-04-29,0,Uttarakhand,54,,,,,,,,,,,,,,,,,,,,,,,
46,36,2020-04-30,0,Uttarakhand,55,,,,,,,,,,,,,,,,,,,,,,,
47,36,2020-05-01,0,Uttarakhand,57,,,,,,,,,,,,,,,,,,,,,,,
48,36,2020-05-02,0,Uttarakhand,58,,,,,,,,,,,,,,,,,,,,,,,
49,39,2020-05-03,0,Uttarakhand,59,,,,,,,,,,,,,,,,,,,,,,,
50,39,2020-05-04,0,Uttarakhand,60,,,,,,,,,,,,,,,,,,,,,,,
51,39,2020-05-05,1,Uttarakhand,60,,,,,,,,,,,,,,,,,,,,,,,
52,39,2020-05-06,1,Uttarakhand,61,,,,,,,,,,,,,,,,,,,,,,,
53,39,2020-05-07,1,Uttarakhand,61,,,,,,,,,,,,,,,,,,,,,,,
54,39,2020-05-08,1,Uttarakhand,61,,,,,,,,,,,,,,,,,,,,,,,
55,46,2020-05-09,1,Uttarakhand,63,,,,,,,,,,,,,,,,,,,,,,,
56,46,2020-05-10,1,Uttarakhand,67,,,,,,,,,,,,,,,,,,,,,,,
57,46,2020-05-11,1,Uttarakhand,68,,,,,,,,,,,,,,,,,,,,,,,
58,46,2020-05-12,1,Uttarakhand,68,,,,,,,,,,,,,,,,,,,,,,,
59,46,2020-05-13,1,Uttarakhand,69,,,,,,,,,,,,,,,,,,,,,,,
60,46,2020-05-14,1,Uttarakhand,72,,,,,,,,,,,,,,,,,,,,,,,
61,50,2020-05-15,1,Uttarakhand,78,,,,,,,,,,,,,,,,,,,,,,,
62,51,2020-05-16,1,Uttarakhand,82,,,,,,,,,,,,,,,,,,,,,,,
63,51,2020-05-17,1,Uttarakhand,88,,,,,,,,,,,,,,,,,,,,,,,
64,52,2020-05-18,1,Uttarakhand,92,,,,,,,,,,,,,,,,,,,,,,,
65,52,2020-05-19,1,Uttarakhand,93,,,,,,,,,,,,,,,,,,,,,,,
66,52,2020-05-20,1,Uttarakhand,111,,,,,,,,,,,,,,,,,,,,,,,
67,53,2020-05-21,1,Uttarakhand,122,,,,,,,,,,,,,,,,,,,,,,,
68,54,2020-05-22,1,Uttarakhand,146,,,,,,,,,,,,,,,,,,,,,,,
69,56,2020-05-23,1,Uttarakhand,153,,,,,,,,,,,,,,,,,,,,,,,
70,56,2020-05-24,2,Uttarakhand,244,,,,,,,,,,,,,,,,,,,,,,,
71,58,2020-05-25,3,Uttarakhand,317,,,,,,,,,,,,,,,,,,,,,,,
72,58,2020-05-26,3,Uttarakhand,349,,,,,,,,,,,,,,,,,,,,,,,
73,64,2020-05-27,4,Uttarakhand,401,,,,,,,,,,,,,,,,,,,,,,,
74,79,2020-05-28,4,Uttarakhand,469,,,,,,,,,,,,,,,,,,,,,,,
75,79,2020-05-29,4,Uttarakhand,500,,,,,,,,,,,,,,,,,,,,,,,
76,102,2020-05-30,5,Uttarakhand,716,,,,,,,,,,,,,,,,,,,,,,,
77,102,2020-05-31,5,Uttarakhand,749,,,,,,,,,,,,,,,,,,,,,,,
78,102,2020-06-01,5,Uttarakhand,907,,,,,,,,,,,,,,,,,,,,,,,
79,222,2020-06-02,6,Uttarakhand,958,,,,,,,,,,,,,,,,,,,,,,,
80,252,2020-06-03,7,Uttarakhand,1043,,,,,,,,,,,,,,,,,,,,,,,
81,282,2020-06-04,8,Uttarakhand,1085,,,,,,,,,,,,,,,,,,,,,,,
82,297,2020-06-05,10,Uttarakhand,1153,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-18,0,West Bengal,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-19,0,West Bengal,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-20,0,West Bengal,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-21,0,West Bengal,3,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-22,0,West Bengal,4,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-23,1,West Bengal,7,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-24,1,West Bengal,9,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-25,1,West Bengal,9,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-26,1,West Bengal,10,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-27,1,West Bengal,10,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-03-28,1,West Bengal,15,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-03-29,1,West Bengal,18,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-03-30,1,West Bengal,19,,,,,,,,,,,,,,,,,,,,,,,
13,0,2020-03-31,2,West Bengal,26,,,,,,,,,,,,,,,,,,,,,,,
14,3,2020-04-03,3,West Bengal,53,,,,,,,,,,,,,,,,,,,,,,,
15,3,2020-04-04,3,West Bengal,69,,,,,,,,,,,,,,,,,,,,,,,
16,10,2020-04-05,3,West Bengal,69,,,,,,,,,,,,,,,,,,,,,,,
17,10,2020-04-06,3,West Bengal,80,,,,,,,,,,,,,,,,,,,,,,,
18,13,2020-04-07,3,West Bengal,91,,,,,,,,,,,,,,,,,,,,,,,
19,13,2020-04-08,5,West Bengal,99,,,,,,,,,,,,,,,,,,,,,,,
20,16,2020-04-09,5,West Bengal,103,,,,,,,,,,,,,,,,,,,,,,,
21,16,2020-04-10,5,West Bengal,116,,,,,,,,,,,,,,,,,,,,,,,
22,16,2020-04-11,5,West Bengal,116,,,,,,,,,,,,,,,,,,,,,,,
23,19,2020-04-12,5,West Bengal,134,,,,,,,,,,,,,,,,,,,,,,,
24,29,2020-04-13,7,West Bengal,152,,,,,,,,,,,,,,,,,,,,,,,
25,36,2020-04-14,7,West Bengal,190,,,,,,,,,,,,,,,,,,,,,,,
26,37,2020-04-15,7,West Bengal,213,,,,,,,,,,,,,,,,,,,,,,,
27,42,2020-04-16,7,West Bengal,231,,,,,,,,,,,,,,,,,,,,,,,
28,51,2020-04-17,10,West Bengal,255,,,,,,,,,,,,,,,,,,,,,,,
29,55,2020-04-18,10,West Bengal,287,,,,,,,,,,,,,,,,,,,,,,,
30,62,2020-04-19,12,West Bengal,310,,,,,,,,,,,,,,,,,,,,,,,
31,66,2020-04-20,12,West Bengal,339,,,,,,,,,,,,,,,,,,,,,,,
32,73,2020-04-21,12,West Bengal,392,,,,,,,,,,,,,,,,,,,,,,,
33,73,2020-04-22,15,West Bengal,423,,,,,,,,,,,,,,,,,,,,,,,
34,79,2020-04-23,15,West Bengal,456,,,,,,,,,,,,,,,,,,,,,,,
35,103,2020-04-24,15,West Bengal,514,,,,,,,,,,,,,,,,,,,,,,,
36,103,2020-04-25,18,West Bengal,571,,,,,,,,,,,,,,,,,,,,,,,
37,105,2020-04-26,18,West Bengal,611,,,,,,,,,,,,,,,,,,,,,,,
38,105,2020-04-27,20,West Bengal,649,,,,,,,,,,,,,,,,,,,,,,,
39,109,2020-04-28,20,West Bengal,697,,,,,,,,,,,,,,,,,,,,,,,
40,119,2020-04-29,22,West Bengal,725,,,,,,,,,,,,,,,,,,,,,,,
41,124,2020-04-30,22,West Bengal,758,,,,,,,,,,,,,,,,,,,,,,,
42,139,2020-05-01,33,West Bengal,795,,,,,,,,,,,,,,,,,,,,,,,
43,139,2020-05-02,33,West Bengal,795,,,,,,,,,,,,,,,,,,,,,,,
44,151,2020-05-03,33,West Bengal,922,,,,,,,,,,,,,,,,,,,,,,,
45,151,2020-05-04,35,West Bengal,963,,,,,,,,,,,,,,,,,,,,,,,
46,218,2020-05-05,133,West Bengal,1259,,,,,,,,,,,,,,,,,,,,,,,
47,364,2020-05-06,140,West Bengal,1344,,,,,,,,,,,,,,,,,,,,,,,
48,364,2020-05-07,144,West Bengal,1456,,,,,,,,,,,,,,,,,,,,,,,
49,364,2020-05-08,151,West Bengal,1548,,,,,,,,,,,,,,,,,,,,,,,
50,364,2020-05-09,160,West Bengal,1678,,,,,,,,,,,,,,,,,,,,,,,
51,372,2020-05-10,171,West Bengal,1786,,,,,,,,,,,,,,,,,,,,,,,
52,417,2020-05-11,185,West Bengal,1939,,,,,,,,,,,,,,,,,,,,,,,
53,499,2020-05-12,190,West Bengal,2063,,,,,,,,,,,,,,,,,,,,,,,
54,612,2020-05-13,198,West Bengal,2173,,,,,,,,,,,,,,,,,,,,,,,
55,702,2020-05-14,207,West Bengal,2290,,,,,,,,,,,,,,,,,,,,,,,
56,768,2020-05-15,215,West Bengal,2377,,,,,,,,,,,,,,,,,,,,,,,
57,829,2020-05-16,225,West Bengal,2461,,,,,,,,,,,,,,,,,,,,,,,
58,872,2020-05-17,232,West Bengal,2576,,,,,,,,,,,,,,,,,,,,,,,
59,959,2020-05-18,238,West Bengal,2677,,,,,,,,,,,,,,,,,,,,,,,
60,1006,2020-05-19,244,West Bengal,2825,,,,,,,,,,,,,,,,,,,,,,,
61,1074,2020-05-20,250,West Bengal,2961,,,,,,,,,,,,,,,,,,,,,,,
62,1136,2020-05-21,253,West Bengal,3103,,,,,,,,,,,,,,,,,,,,,,,
63,1193,2020-05-22,259,West Bengal,3197,,,,,,,,,,,,,,,,,,,,,,,
64,1221,2020-05-23,265,West Bengal,3332,,,,,,,,,,,,,,,,,,,,,,,
65,1281,2020-05-24,269,West Bengal,3459,,,,,,,,,,,,,,,,,,,,,,,
66,1339,2020-05-25,272,West Bengal,3667,,,,,,,,,,,,,,,,,,,,,,,
67,1414,2020-05-26,278,West Bengal,3816,,,,,,,,,,,,,,,,,,,,,,,
68,1486,2020-05-27,283,West Bengal,4009,,,,,,,,,,,,,,,,,,,,,,,
69,1578,2020-05-28,289,West Bengal,4192,,,,,,,,,,,,,,,,,,,,,,,
70,1668,2020-05-29,295,West Bengal,4536,,,,,,,,,,,,,,,,,,,,,,,
71,1775,2020-05-30,302,West Bengal,4813,,,,,,,,,,,,,,,,,,,,,,,
72,1970,2020-05-31,309,West Bengal,5130,,,,,,,,,,,,,,,,,,,,,,,
73,2157,2020-06-01,317,West Bengal,5501,,,,,,,,,,,,,,,,,,,,,,,
74,2306,2020-06-02,325,West Bengal,5772,,,,,,,,,,,,,,,,,,,,,,,
75,2410,2020-06-03,335,West Bengal,6168,,,,,,,,,,,,,,,,,,,,,,,
76,2580,2020-06-04,345,West Bengal,6508,,,,,,,,,,,,,,,,,,,,,,,
77,2768,2020-06-05,355,West Bengal,6876,,,,,,,,,,,,,,,,,,,,,,,
