,Active Cases,Cured/Discharged/Migrated,Date,Death,Latitude,Longitude,Name of State / UT,Total Confirmed cases,coronaenquirycalls,cumulativepeopleinquarantine,index,negative,numcallsstatehelpline,numicubeds,numisolationbeds,numventilators,populationncp2019projection,positive,source1,state,tagpeopleinquarantine,tagtotaltested,testpositivityrate,testspermillion,testsperpositivecase,testsperthousand,totaln95masks,totalpeoplecurrentlyinquarantine,totalpeoplereleasedfromquarantine,totalppe,totaltested,unconfirmed
75,1.0,43.0,2020-05-21,0.0,34.2996,78.2932,Ladakh,44.0,0.0,0.0,112,4081.0,0.0,0.0,137.0,0.0,293000.0,44.0,https://twitter.com/ladags/status/1263406197928980480,Ladakh,Facility,Samples Collected,0.83,18058.0,120.0,18.06,0.0,655.0,0.0,0.0,5291.0,1079.0
76,1.0,43.0,2020-05-22,0.0,34.2996,78.2932,Ladakh,44.0,0.0,0.0,113,4173.0,0.0,0.0,137.0,0.0,293000.0,44.0,https://twitter.com/ladags/status/1263763741599952896,Ladakh,Facility,Samples Collected,0.8,18788.0,125.0,18.79,0.0,648.0,0.0,0.0,5505.0,1201.0
77,1.0,43.0,2020-05-23,0.0,34.2996,78.2932,Ladakh,44.0,0.0,0.0,114,4505.0,0.0,0.0,137.0,0.0,293000.0,49.0,https://twitter.com/ladags/status/1264134154263752704?s=19,Ladakh,Facility,Samples Collected,0.86,19546.0,117.0,19.55,0.0,648.0,0.0,0.0,5727.0,1083.0
78,6.0,43.0,2020-05-24,0.0,34.2996,78.2932,Ladakh,49.0,0.0,0.0,115,4733.0,0.0,0.0,137.0,0.0,293000.0,52.0,https://twitter.com/ladags/status/1264478443887923203?s=19,Ladakh,Facility,Samples Collected,0.91,19556.0,110.0,19.56,0.0,658.0,0.0,0.0,5730.0,840.0
79,9.0,43.0,2020-05-25,0.0,34.2996,78.2932,Ladakh,52.0,0.0,0.0,116,4894.0,0.0,0.0,137.0,0.0,293000.0,53.0,https://twitter.com/ladags/status/1264891984352735233/photo/2,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,648.0,0.0,0.0,5896.0,841.0
80,9.0,43.0,2020-05-26,0.0,34.2996,78.2932,Ladakh,52.0,0.0,0.0,117,4894.0,0.0,0.0,137.0,0.0,293000.0,53.0,https://twitter.com/ladags/status/1264891984352735233/photo/2,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,648.0,0.0,0.0,5896.0,841.0
81,10.0,43.0,2020-05-27,0.0,34.2996,78.2932,Ladakh,53.0,0.0,0.0,118,4894.0,0.0,0.0,137.0,0.0,293000.0,53.0,https://twitter.com/ladags/status/1264891984352735233/photo/2,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,648.0,0.0,0.0,5896.0,841.0
82,10.0,43.0,2020-05-28,0.0,34.2996,78.2932,Ladakh,53.0,0.0,0.0,119,4894.0,0.0,0.0,137.0,0.0,293000.0,53.0,https://twitter.com/ladags/status/1264891984352735233/photo/2,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,648.0,0.0,0.0,5896.0,841.0
83,30.0,43.0,2020-05-29,0.0,34.2996,78.2932,Ladakh,73.0,0.0,0.0,120,4894.0,0.0,0.0,137.0,0.0,293000.0,53.0,https://twitter.com/ladags/status/1264891984352735233/photo/2,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,648.0,0.0,0.0,5896.0,841.0
84,31.0,43.0,2020-05-30,0.0,34.2996,78.2932,Ladakh,74.0,0.0,0.0,121,6145.0,0.0,0.0,137.0,0.0,293000.0,74.0,https://t.me/indiacovid/5907,Ladakh,None,Samples Collected,0.9,20123.0,111.0,20.12,0.0,648.0,0.0,0.0,7354.0,1005.0
85,31.0,43.0,2020-05-31,0.0,34.2996,78.2932,Ladakh,74.0,0.0,0.0,122,6167.0,0.0,0.0,137.0,0.0,293000.0,77.0,https://twitter.com/ladags/status/1267085583823724546,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,706.0,0.0,0.0,7354.0,1005.0
86,31.0,43.0,2020-06-01,0.0,34.2996,78.2932,Ladakh,74.0,0.0,0.0,123,6167.0,0.0,0.0,137.0,0.0,293000.0,77.0,https://twitter.com/ladags/status/1267085583823724546,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,706.0,0.0,0.0,7354.0,1005.0
87,34.0,43.0,2020-06-02,0.0,34.2996,78.2932,Ladakh,77.0,0.0,0.0,124,6465.0,0.0,0.0,137.0,0.0,293000.0,81.0,https://twitter.com/ladags/status/1267782995483561985?s=20,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,477.0,0.0,0.0,8264.0,1634.0
88,33.0,47.0,2020-06-03,1.0,34.2996,78.2932,Ladakh,81.0,0.0,0.0,125,6465.0,0.0,0.0,137.0,0.0,293000.0,81.0,https://twitter.com/ladags/status/1267782995483561985?s=20,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,477.0,0.0,0.0,8264.0,1634.0
89,41.0,48.0,2020-06-04,1.0,34.2996,78.2932,Ladakh,90.0,0.0,0.0,126,6465.0,0.0,0.0,137.0,0.0,293000.0,81.0,https://twitter.com/ladags/status/1267782995483561985?s=20,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,477.0,0.0,0.0,8264.0,1634.0
90,41.0,48.0,2020-06-05,1.0,34.2996,78.2932,Ladakh,90.0,0.0,0.0,127,6465.0,0.0,0.0,137.0,0.0,293000.0,81.0,https://twitter.com/ladags/status/1267782995483561985?s=20,Ladakh,Facility,Samples Collected,0.9,20123.0,111.0,20.12,0.0,477.0,0.0,0.0,8264.0,1634.0
77,,,2020-01-30,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,,,2020-01-31,,,,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,,,2020-02-01,,,,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,,,2020-02-02,,,,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,,,2020-02-03,,,,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,,,2020-02-04,,,,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,,,2020-02-05,,,,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,,,2020-02-06,,,,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,,,2020-02-07,,,,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,,,2020-02-08,,,,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,,,2020-02-09,,,,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,,,2020-02-10,,,,,,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,,,2020-02-11,,,,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,,,2020-02-12,,,,,,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,,,2020-02-13,,,,,,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,,,2020-02-14,,,,,,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,,,2020-02-15,,,,,,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,,,2020-02-16,,,,,,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,,,2020-02-17,,,,,,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,,,2020-02-18,,,,,,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,,,2020-02-19,,,,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,,,2020-02-20,,,,,,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,2020-02-21,,,,,,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,,,2020-02-22,,,,,,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,,,2020-02-23,,,,,,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,,2020-02-24,,,,,,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,,,2020-02-25,,,,,,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,,,2020-02-26,,,,,,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,,,2020-02-27,,,,,,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,,,2020-02-28,,,,,,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,,,2020-02-29,,,,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,,,2020-03-01,,,,,,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,,,2020-03-02,,,,,,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,,,2020-03-03,,,,,,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,,,2020-03-04,,,,,,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,,,2020-03-05,,,,,,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,,,2020-03-06,,,,,,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,,,2020-03-07,,,,,,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,,,2020-03-08,,,,,,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,,,2020-03-09,,,,,,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,,,2020-03-10,,,,,,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,,,2020-03-11,,,,,,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,,,2020-03-12,,,,,,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,,,2020-03-13,,,,,,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,,,2020-03-14,,,,,,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,,,2020-03-15,,,,,,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,,,2020-03-16,,,,,,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,,,2020-03-17,,,,,,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,,,2020-03-18,,,,,,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,,,2020-03-19,,,,,,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,,,2020-03-20,,,,,,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.0,0.0,2020-03-21,0.0,22.9734,78.6569,Madhya Pradesh,4.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,0.0,2020-03-22,0.0,22.9734,78.6569,Madhya Pradesh,4.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6.0,0.0,2020-03-23,0.0,22.9734,78.6569,Madhya Pradesh,6.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7.0,0.0,2020-03-24,0.0,22.9734,78.6569,Madhya Pradesh,7.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14.0,0.0,2020-03-25,0.0,22.9734,78.6569,Madhya Pradesh,14.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,19.0,0.0,2020-03-26,1.0,22.9734,78.6569,Madhya Pradesh,20.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,19.0,0.0,2020-03-27,1.0,22.9734,78.6569,Madhya Pradesh,20.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28.0,0.0,2020-03-28,2.0,22.9734,78.6569,Madhya Pradesh,30.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,28.0,0.0,2020-03-29,2.0,22.9734,78.6569,Madhya Pradesh,30.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,31.0,0.0,2020-03-30,2.0,22.9734,78.6569,Madhya Pradesh,33.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,44.0,0.0,2020-03-31,3.0,22.9734,78.6569,Madhya Pradesh,47.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,63.0,0.0,2020-04-01,3.0,22.9734,78.6569,Madhya Pradesh,66.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,93.0,0.0,2020-04-02,6.0,22.9734,78.6569,Madhya Pradesh,99.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,93.0,0.0,2020-04-03,6.0,22.9734,78.6569,Madhya Pradesh,99.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,98.0,0.0,2020-04-04,6.0,22.9734,78.6569,Madhya Pradesh,104.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Madhya Pradesh,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,98.0,0.0,2020-04-05,6.0,22.9734,78.6569,Madhya Pradesh,104.0,0.0,0.0,66,1954.0,0.0,0.0,0.0,0.0,82232000.0,193.0,https://twitter.com/JansamparkMP/status/1246841187073273857,Madhya Pradesh,0.0,Samples Collected,6.86,34.0,15.0,0.03,0.0,0.0,0.0,0.0,2812.0,665.0
16,156.0,0.0,2020-04-06,9.0,22.9734,78.6569,Madhya Pradesh,165.0,0.0,0.0,67,1954.0,0.0,0.0,0.0,0.0,82232000.0,193.0,https://twitter.com/JansamparkMP/status/1246841187073273857,Madhya Pradesh,0.0,Samples Collected,6.86,34.0,15.0,0.03,0.0,0.0,0.0,0.0,2812.0,665.0
17,156.0,0.0,2020-04-07,9.0,22.9734,78.6569,Madhya Pradesh,165.0,0.0,0.0,68,3125.0,0.0,1598.0,9492.0,993.0,82232000.0,290.0,https://twitter.com/JansamparkMP/status/1247554866043473920,Madhya Pradesh,0.0,Tested,7.69,46.0,13.0,0.05,0.0,0.0,0.0,0.0,3770.0,355.0
18,216.0,0.0,2020-04-08,13.0,22.9734,78.6569,Madhya Pradesh,229.0,0.0,0.0,69,3443.0,0.0,1598.0,9492.0,993.0,82232000.0,341.0,https://twitter.com/JansamparkMP/status/1247907281703862272/photo/2,Madhya Pradesh,0.0,Tested,8.41,49.0,12.0,0.05,0.0,0.0,0.0,0.0,4056.0,272.0
19,216.0,0.0,2020-04-09,13.0,22.9734,78.6569,Madhya Pradesh,229.0,0.0,0.0,70,3989.0,0.0,1598.0,9492.0,993.0,82232000.0,411.0,https://twitter.com/JansamparkMP/status/1248269831876382720?s=20,Madhya Pradesh,0.0,Tested,8.0,62.0,12.0,0.06,0.0,0.0,0.0,0.0,5135.0,272.0
20,243.0,0.0,2020-04-10,16.0,22.9734,78.6569,Madhya Pradesh,259.0,0.0,0.0,71,4840.0,0.0,1598.0,9492.0,993.0,82232000.0,451.0,https://twitter.com/JansamparkMP/status/1248611777526394885?s=19,Madhya Pradesh,0.0,Tested,6.4,86.0,16.0,0.09,0.0,0.0,0.0,0.0,7049.0,272.0
21,402.0,0.0,2020-04-11,33.0,22.9734,78.6569,Madhya Pradesh,435.0,0.0,0.0,72,5790.0,0.0,1598.0,9492.0,993.0,82232000.0,529.0,https://twitter.com/JansamparkMP/status/1249002767026274304?s=19,Madhya Pradesh,0.0,Tested,6.21,104.0,16.0,0.1,0.0,0.0,0.0,0.0,8516.0,272.0
22,496.0,0.0,2020-04-12,36.0,22.9734,78.6569,Madhya Pradesh,532.0,0.0,0.0,73,6875.0,0.0,1598.0,9492.0,993.0,82232000.0,562.0,https://twitter.com/JansamparkMP/status/1249287199687716864?s=19,Madhya Pradesh,0.0,Tested,5.36,127.0,19.0,0.13,0.0,0.0,0.0,0.0,10481.0,272.0
23,528.0,0.0,2020-04-13,36.0,22.9734,78.6569,Madhya Pradesh,564.0,0.0,0.0,74,6875.0,548464.0,716.0,16868.0,622.0,82232000.0,614.0,https://www.google.com/url?q=https://twitter.com/JansamparkMP/status/1249707440288878592?s3D19&sa=D&ust=1586894104440000&usg=AFQjCNESb6V_VO9Qoh8zQT0BFeSThzRGJg,Madhya Pradesh,0.0,Tested,5.86,127.0,17.0,0.13,0.0,0.0,0.0,0.0,10481.0,272.0
24,630.0,50.0,2020-04-14,50.0,22.9734,78.6569,Madhya Pradesh,730.0,0.0,0.0,75,7103.0,578780.0,783.0,20243.0,690.0,82232000.0,741.0,https://twitter.com/JansamparkMP/status/1250071572779601920?s=09,Madhya Pradesh,0.0,Reports Received,9.14,99.0,11.0,0.1,0.0,0.0,0.0,0.0,8105.0,4835.0
25,629.0,51.0,2020-04-15,50.0,22.9734,78.6569,Madhya Pradesh,730.0,0.0,0.0,76,8658.0,607324.0,840.0,29355.0,690.0,82232000.0,938.0,https://twitter.com/JansamparkMP/status/1250441930896334852?s=09,Madhya Pradesh,0.0,Reports Received,9.77,117.0,10.0,0.12,0.0,0.0,0.0,0.0,9596.0,4501.0
26,870.0,64.0,2020-04-16,53.0,22.9734,78.6569,Madhya Pradesh,987.0,0.0,0.0,77,12326.0,637288.0,840.0,29355.0,690.0,82232000.0,1164.0,https://twitter.com/JansamparkMP/status/1250813847650177024,Madhya Pradesh,0.0,Reports Received,8.63,164.0,12.0,0.16,0.0,0.0,0.0,0.0,13492.0,4158.0
27,1186.0,65.0,2020-04-17,57.0,22.9734,78.6569,Madhya Pradesh,1308.0,0.0,0.0,78,13992.0,668994.0,840.0,29355.0,690.0,82232000.0,1310.0,https://twitter.com/JansamparkMP/status/1251155692213334018,Madhya Pradesh,0.0,Reports Received,8.56,186.0,12.0,0.19,0.0,0.0,0.0,0.0,15302.0,4996.0
28,1172.0,69.0,2020-04-18,69.0,22.9734,78.6569,Madhya Pradesh,1310.0,0.0,0.0,79,13576.0,698326.0,840.0,29355.0,690.0,82232000.0,1402.0,https://twitter.com/JansamparkMP/status/1251528687935057920/photo/1,Madhya Pradesh,0.0,Reports Received,9.36,182.0,11.0,0.18,0.0,0.0,0.0,0.0,14978.0,7251.0
29,1210.0,127.0,2020-04-19,70.0,22.9734,78.6569,Madhya Pradesh,1407.0,0.0,0.0,80,16428.0,726490.0,783.0,20243.0,690.0,82232000.0,1407.0,https://twitter.com/JansamparkMP/status/1251866633360093184/photo/2,Madhya Pradesh,0.0,Reports Received,7.89,217.0,13.0,0.22,0.0,0.0,0.0,0.0,17835.0,7054.0
30,1210.0,127.0,2020-04-20,70.0,22.9734,78.6569,Madhya Pradesh,1407.0,0.0,0.0,81,17657.0,752852.0,865.0,33514.0,592.0,82232000.0,1485.0,https://twitter.com/JansamparkMP/status/1252220621112647683/photo/2,Madhya Pradesh,0.0,Reports Received,7.76,233.0,13.0,0.23,0.0,0.0,0.0,0.0,19142.0,8519.0
31,1284.0,127.0,2020-04-21,74.0,22.9734,78.6569,Madhya Pradesh,1485.0,0.0,0.0,82,19353.0,781338.0,865.0,33514.0,592.0,82232000.0,1552.0,https://twitter.com/JansamparkMP/status/1252572205768114178/photo/1,Madhya Pradesh,0.0,Reports Received,7.42,254.0,13.0,0.25,0.0,0.0,0.0,0.0,20905.0,8215.0
32,1328.0,148.0,2020-04-22,76.0,22.9734,78.6569,Madhya Pradesh,1552.0,0.0,0.0,83,21077.0,808177.0,865.0,33514.0,592.0,82232000.0,1587.0,https://twitter.com/JansamparkMP/status/1252908046629691392/photo/1,Madhya Pradesh,0.0,Reports Received,7.0,276.0,14.0,0.28,0.0,0.0,0.0,0.0,22664.0,8414.0
